timestamp,x,y,z
15.5,0.08281129764143953,-0.008785998561173722,-0.2516180365907113
15.75,0.09330993412046905,-0.01868079058406904,-0.2524273701981294
16.0,0.10534341476641365,-0.032807573900967585,-0.2523923092528694
16.25,0.11796058932299541,-0.05703810055799382,-0.253864473427051
16.5,0.12505581291013795,-0.080074881577206,-0.2557088505580276
16.75,0.13202292453449246,-0.09866048285186106,-0.2577055906794172
17.0,0.1471612354507121,-0.10786994682485535,-0.2585663351450609
17.25,0.16737849488744086,-0.10999075450031275,-0.2592668415714488
17.5,0.1891489233618503,-0.10920452302439707,-0.2593893830667685
17.75,0.20966235235848552,-0.1050425801137164,-0.2592513285071757
18.0,0.22902017728926116,-0.09696418503291768,-0.2582433566555643
18.25,0.24654746849816045,-0.08569872226583972,-0.2574944844290818
18.5,0.2603758531089569,-0.07021390420374615,-0.2572509860207295
18.75,0.26888578589582846,-0.05399602003752157,-0.2571385354159924
19.0,0.2730626326930809,-0.035505867545076376,-0.256487952933855
19.25,0.27328223744735725,-0.019272654860443487,-0.2532841714273017
19.5,0.2633919228672482,-0.016581269818853467,-0.2527252289511684
19.75,0.248452363792112,-0.01659655694423186,-0.2571891787018497
20.0,0.2432351844779453,-0.016964908094820975,-0.2604245653389612
20.25,0.2514612404793803,-0.01729059898907803,-0.2553537031805281
20.5,0.25687636518996126,-0.017579402660811885,-0.2489400102652847
20.75,0.2493251368659341,-0.017761880728698838,-0.2445222847396556
21.0,0.22952132735008896,-0.017718444098632536,-0.2442086824616929
21.25,0.21086552710091316,-0.017454901975315868,-0.2481567564449344
21.5,0.196423936040826,-0.012767659480192008,-0.255390994618304
21.75,0.19449955924185736,-0.0008312812598937555,-0.2641845611992895
22.0,0.20207688030157459,0.013126671941672639,-0.2703383662731177
22.25,0.2131092522451892,0.029403441651626932,-0.2655876580355079
22.5,0.22402886938235483,0.04852700957275613,-0.2560646935008134
22.75,0.22465087628277453,0.06598646490220252,-0.2527184035278078
23.0,0.21113057850004047,0.0766612488830555,-0.251147194071481
23.25,0.19242358710118013,0.08322123344777449,-0.2499299095769545
23.5,0.1734583541659562,0.0855061383389767,-0.2492255293155344
23.75,0.15548394121673537,0.08377049290471658,-0.2483979243842781
24.0,0.13761784274074376,0.0779106265813467,-0.2487834614858108
24.25,0.12533145237511079,0.06693603561996506,-0.2507431333847489
24.5,0.11364477029898384,0.052304309074767324,-0.2524831309943312
24.75,0.10314325369366184,0.03536481740319226,-0.2525894365875246
25.0,0.09288336537540096,0.017416651451581146,-0.251701041232733
25.25,0.0836982291900675,0.002116505044970199,-0.2511452855154024
25.5,0.08314923370630004,-0.008416189132575164,-0.2515594543686882
25.75,0.0925083649689985,-0.017954476780977117,-0.2524437542746399
26.0,0.10558095235792665,-0.03319977855104524,-0.252401923259141
26.25,0.11797302945562382,-0.05613293951651039,-0.2539770268711035
26.5,0.12541395413085055,-0.08010857776376654,-0.2558682702551415
26.75,0.13421163757638366,-0.10161305670308135,-0.2564780677830043
27.0,0.14913087692697283,-0.1096180538320479,-0.2576446525147315
27.25,0.1687144319087237,-0.11081665783118036,-0.2586550483365489
27.5,0.18775550166521124,-0.10987948690498356,-0.2597750244909281
27.75,0.20726393218659472,-0.10539108105538356,-0.2599963483578442
28.0,0.22588211593117258,-0.09760256677085324,-0.2590622841407298
28.25,0.24413618515454283,-0.08616922416932993,-0.258480921976332
28.5,0.25806917822754466,-0.07165822138088862,-0.257146246479121
28.75,0.2681728314374228,-0.05552083256396035,-0.2571385354159924
29.0,0.2728027281487037,-0.036742022960422366,-0.2567365544017078
29.25,0.27303123588656225,-0.019765272836951245,-0.253339130950072
29.5,0.26340034985384536,-0.016702503477179623,-0.2527598936230107
29.75,0.249116137371771,-0.017051835664398284,-0.2555121919694315
30.0,0.24389436307468676,-0.01708462289375299,-0.2606204503224698
30.25,0.2490230448138014,-0.01775178525730485,-0.2571147927472891
30.5,0.2550685054922196,-0.01770265580336457,-0.2521649920078567
30.75,0.2484623480842618,-0.017883588099802582,-0.247432374352678
31.0,0.23220815088533575,-0.017834632651786364,-0.2455716917437459
31.25,0.21229026658307973,-0.017573429347834037,-0.2479900259949584
31.5,0.19814187349073592,-0.013352442866534663,-0.2524195054663429
31.75,0.19646146713230062,-0.0012599238290161852,-0.2610717800730074
32.0,0.20362831758710742,0.013298232276412993,-0.2680016288363053
32.25,0.21447415496256053,0.0305635942319584,-0.2630786880417852
32.5,0.225622521443944,0.0506654776961161,-0.2542169422583852
32.75,0.225258573508037,0.06832631715219213,-0.2520560752968913
33.0,0.2109220773246233,0.07829182605005006,-0.2511033179668011
33.25,0.19231142793058914,0.08382714489301912,-0.2498021568770773
33.5,0.17384438597269353,0.08577670336442214,-0.2490392588111658
33.75,0.15567587411684053,0.0839387477454547,-0.2480744295252818
34.0,0.13882427531456715,0.07869555906600553,-0.2484968066362563
34.25,0.12553123365065175,0.06714526420938233,-0.2507748956121988
34.5,0.11326527194643592,0.05201005703285261,-0.2525251478319988
34.75,0.10239810604112576,0.034456414272126555,-0.2525645940191017
35.0,0.09213961628864081,0.016945958423002245,-0.2516561785379281
35.25,0.08320550786680445,0.0016443378003858575,-0.2509747320175214
35.5,0.08275521957559445,-0.008960706894032432,-0.2515986831611093
35.75,0.09276320956689685,-0.01893924959677699,-0.2524188774342504
36.0,0.1048215238108998,-0.032796822803479134,-0.2525056146657732
36.25,0.11611800506770242,-0.05250525185333679,-0.2541985691864904
36.5,0.1228663683559347,-0.07403946043844901,-0.2563487513276787
36.75,0.13077145319977984,-0.09557731340761044,-0.2581450988107389
37.0,0.14553426877109904,-0.10688066792142933,-0.2591056871394556
37.25,0.16611852891273762,-0.10964771631542637,-0.2594916215545597
37.5,0.18779318944094567,-0.10921317534757742,-0.259428754933793
37.75,0.20733744731974532,-0.10567771220408735,-0.2598482129799562
38.0,0.22590902091492393,-0.09784944354803415,-0.2591635230525673
38.25,0.24330489434678465,-0.08683157122928543,-0.2586627764806404
38.5,0.25770808699882286,-0.0714088649015323,-0.257146246479121
38.75,0.268077701079785,-0.05494833305905454,-0.2571385354159924
39.0,0.2726787696308042,-0.035781534374213025,-0.2560873757447335
39.25,0.27253355111404864,-0.018056853221150013,-0.2527973917098591
39.5,0.2606304069251374,-0.016857541364747264,-0.2537418860746799
39.75,0.24530491953817013,-0.01720701035518147,-0.2570449459480702
40.0,0.24246023364090366,-0.017241708124891966,-0.259790219587193
40.25,0.2514522665208739,-0.017566072821012847,-0.2555304100592373
40.5,0.2562503903601711,-0.017855642488895526,-0.2490837011547764
40.75,0.24786229333184606,-0.018039219849382393,-0.2448288048651986
41.0,0.22502275791740514,-0.01800252972306282,-0.2457116163638958
41.25,0.2058455852512462,-0.017746027807683376,-0.2495412125006423
41.5,0.19228658466530688,-0.013907689687873322,-0.2575411266339311
41.75,0.19052854281036058,-0.0014787649479325107,-0.2668144362966585
42.0,0.1981138194441608,0.012476440991726755,-0.2728193636615758
42.25,0.20915704159260678,0.0288024652168135,-0.2677533400906488
42.5,0.2210591662749678,0.04770198582671532,-0.2572145860815248
42.75,0.2226522812513828,0.06537253676957452,-0.2540797622625538
43.0,0.2079822750623567,0.07566818916776995,-0.2520828697296307
43.25,0.18992048644672277,0.08199924621433853,-0.2507013241236593
43.5,0.17141249489100657,0.08439898939523048,-0.2496678948880528
43.75,0.1535470590635005,0.08259398700194388,-0.2487768758414908
44.0,0.1373985408234653,0.07719934289699579,-0.2486041364156538
44.25,0.12479770012923744,0.06681823682974276,-0.2507748956121988
44.5,0.1130247668020327,0.05184913738453177,-0.2525150002430314
44.75,0.10233697682824021,0.03442858626705474,-0.2525813569479511
45.0,0.09220135188365493,0.017102194016193478,-0.2517232198077612
45.25,0.08336519404967596,0.002061208058561515,-0.2511970167438103
45.5,0.0831504960315741,-0.00887327586244311,-0.2515791556053026
45.75,0.09228795593608233,-0.018533307263330964,-0.2525357091476818
46.0,0.10742767072658757,-0.0377332830797909,-0.2522195413010982
46.25,0.11901402289744906,-0.06211065165463664,-0.2535275757275569
46.5,0.12485650006839688,-0.08502418791278303,-0.255736286841635
46.75,0.13324734314464332,-0.10227717318178077,-0.2569932105734969
47.0,0.14859404846833413,-0.10902766036968481,-0.2579074705865427
47.25,0.16733975977872975,-0.11111965100865101,-0.2589722274530981
47.5,0.1870273436217038,-0.11004474159647916,-0.2597750244909281
47.75,0.20679940515106174,-0.10571497814746823,-0.2598482129799562
48.0,0.22564924077498683,-0.09802510056113219,-0.2591973894448462
48.25,0.24235479315161387,-0.08713491278456793,-0.2588442621984481
48.5,0.2570496011236372,-0.07221732274683254,-0.2573396331314
48.75,0.26747328871794085,-0.05581133325081104,-0.2571385354159924
49.0,0.27233198144720894,-0.0370708192761281,-0.2562899842459681
49.25,0.2728676974701076,-0.020098452570703366,-0.253339130950072
49.5,0.2629294068623768,-0.017031443278879132,-0.2527598936230107
49.75,0.2486452917576316,-0.017380693806924547,-0.2557397487633401
50.0,0.2433700924611411,-0.01741343313046596,-0.2606578651146127
50.25,0.24935193869745315,-0.0177422856186832,-0.2565297432813709
50.5,0.2551467782458456,-0.018030242323235926,-0.2509859959329411
50.75,0.24741687966995807,-0.018212757323813583,-0.2469922359369366
51.0,0.2318178839856259,-0.01816267596777672,-0.245227744430573
51.25,0.2141703633801329,-0.01789784454343619,-0.2473037449544645
51.5,0.2003434135592209,-0.013875786829858107,-0.2514556918208326
51.75,0.19850312854243307,-0.0013469787391473531,-0.2592941602644232
52.0,0.20491227291132869,0.01217232977050314,-0.2662049896174685
52.25,0.2155679907736157,0.029729239705794958,-0.2608188135323902
52.5,0.22569241772127047,0.048512996071389494,-0.2558251120096393
52.75,0.2246012186033321,0.06579303638006401,-0.2527184035278078
53.0,0.21014464808382757,0.0767566801231163,-0.251147194071481
53.25,0.1917199721997464,0.08275397800920378,-0.2498182684486249
53.5,0.17295699584196292,0.08518353517248509,-0.2492255293155344
53.75,0.15461627815819443,0.08349841161842818,-0.2483979243842781
54.0,0.13690538668267305,0.07744085317352474,-0.2489189615515845
54.25,0.1235840136043004,0.06555453097243465,-0.2507633934518568
54.5,0.1118077495452081,0.05111324042044198,-0.252544732258068
54.75,0.10144330504202383,0.03398042899515064,-0.2525559116126294
55.0,0.09138791581730812,0.016610369102873203,-0.2515876273292063
55.25,0.08218355802690697,0.0009984137723121032,-0.2510665016385723
55.5,0.08197376459239769,-0.009440883587797955,-0.2515986831611093
55.75,0.09225736882926162,-0.019361371753431847,-0.25249473703175
56.0,0.10593561415201534,-0.03633434422686337,-0.2523068645629797
56.25,0.11790127901474158,-0.06030032225606455,-0.2538034447944591
56.5,0.12476004926121867,-0.0855193760736527,-0.2553731803135263
56.75,0.13503549661017897,-0.10409144406024669,-0.2559962319347569
57.0,0.1500729656739987,-0.1108128294198481,-0.2575794036538302
57.25,0.16843123638349894,-0.11191109804410457,-0.2586469889981659
57.5,0.1872726701577087,-0.11084144211219606,-0.259428754933793
57.75,0.20679175272563707,-0.10602168584998352,-0.2596996992698121
58.0,0.22559705515962508,-0.09829049242884928,-0.2589966716391894
58.25,0.2431001571800367,-0.08693055431300395,-0.2586047911368934
58.5,0.2568297465984981,-0.0724028393899696,-0.257146246479121
58.75,0.2674146421224304,-0.05601830262285773,-0.2568893776334326
59.0,0.2720915233821797,-0.03761821550553775,-0.2565387397421512
59.25,0.2725012076482493,-0.020266450437835745,-0.2533939891766808
59.5,0.2628166731386776,-0.017200524131286886,-0.2525955743666545
59.75,0.2486033195494371,-0.017549763037413093,-0.2563511882583775
60.0,0.24272423659383216,-0.01758303096453014,-0.2603930296046517
60.25,0.24974191415308583,-0.017910274009532597,-0.2562940144526803
60.5,0.2549211297272358,-0.01819915186178947,-0.2496146539237453
60.75,0.24594664985470052,-0.01838355337458305,-0.2453823718684925
61.0,0.22235129467837916,-0.01834570698050721,-0.2464758016565757
61.25,0.20264375896743758,-0.01808380100840259,-0.2511236425990093
61.5,0.189314330062471,-0.014046142075930124,-0.260443392131706
61.75,0.1867484047663026,-0.003092865412434434,-0.2700482249743418
62.0,0.1933596545534342,0.010124567812058335,-0.2759814986186579
62.25,0.20463239463130617,0.026042438689513895,-0.2699273354623264
62.5,0.21791771567974327,0.04554528402754919,-0.2587225847022372
62.75,0.2201520634641672,0.06318891461765765,-0.2547846817321693
63.0,0.20644089614223132,0.07449659612535757,-0.2527632969691474
63.25,0.1891519310847364,0.0808709951484668,-0.2507994097321212
63.5,0.1713304746966612,0.08375614802210138,-0.2497760597423554
63.75,0.15313697584031924,0.08240218228832816,-0.2485873930529349
64.0,0.1367134865040537,0.07708068316946633,-0.248762889957147
64.25,0.12381774039102438,0.06587092150607472,-0.2508063873861055
64.5,0.11215987821292976,0.051509556186932454,-0.2524939922384779
64.75,0.10185965820555222,0.03471912980169643,-0.2525973144222919
65.0,0.09186552368075086,0.017196652937277034,-0.2517232198077612
65.25,0.08282605410195151,0.0016532791099861076,-0.2511712305612719
65.5,0.08232141914914702,-0.008995431332365555,-0.2516180365907113
65.75,0.09213151285464308,-0.019120749868254502,-0.2524516447053491
66.0,0.10475890704684776,-0.03397216232473882,-0.2524831309943312
66.25,0.11763329455921812,-0.059044955985469674,-0.2535902270732888
66.5,0.12465118313314152,-0.08148899112964984,-0.2557972512980456
66.75,0.13154304382871412,-0.10068577984040625,-0.2573273029289537
67.0,0.1460663867050671,-0.108687131053157,-0.2585378028764935
67.25,0.16593802357376353,-0.11028457029432041,-0.259502819541941
67.5,0.18587711119906175,-0.10971487603663435,-0.2598637716241624
67.75,0.20666697351702318,-0.1055987444934891,-0.2597790455256595
68.0,0.22656202085060642,-0.0975830975927168,-0.2587525548763192
68.25,0.244724430290178,-0.08592520456731337,-0.2576226124005125
68.5,0.2586668440171264,-0.07124937382035092,-0.257198639388432
68.75,0.26743982192552185,-0.05511768237415575,-0.2568893776334326
69.0,0.2718762937665484,-0.03666795919216266,-0.256487952933855
69.25,0.272045437111336,-0.020057376382213422,-0.2534680425574145
69.5,0.26191655006652237,-0.017366307051446945,-0.2525620693285445
69.75,0.24746188202619218,-0.01771577515535114,-0.2561237311366655
70.0,0.24246702648169977,-0.01774906418104096,-0.2610841689125137
70.25,0.24782492334655876,-0.018078864040403476,-0.2567569197868847
70.5,0.2536997815811041,-0.018366631262944234,-0.2507118902335092
70.75,0.24307036050569195,-0.018553490277376145,-0.2461261304747854
71.0,0.2198622182662301,-0.018516593740475373,-0.2469956851557352
71.25,0.20106969714517933,-0.018257137842629653,-0.2508753117597135
71.5,0.18811805686130756,-0.014241669780013816,-0.2591391759547547
71.75,0.18644268230651112,-0.002292655959312759,-0.2683470908950099
72.0,0.19410131751444146,0.010913166538990045,-0.2743633033261344
72.25,0.2060977598275357,0.02747137910935966,-0.2690267632425774
72.5,0.21867946778146083,0.046390411457766234,-0.2583495029989382
72.75,0.22032350675370593,0.06428114343360758,-0.2545838891706113
73.0,0.20659890164083994,0.07493548644758459,-0.2526888126347406
73.25,0.18991810792407182,0.0806916328071848,-0.2504827177824515
73.5,0.170930046449003,0.08421534203757369,-0.2494862052707126
73.75,0.15304234353752383,0.08243094219952407,-0.2485873930529349
74.0,0.1363898138715058,0.07692658010755832,-0.2488365327858019
74.25,0.12367870568876725,0.06614724625385296,-0.2506787961015775
74.5,0.11243585237429461,0.052089095984479125,-0.2525046151833594
74.75,0.10161873550967501,0.03408618634851023,-0.252626798897094
75.0,0.09220686482718392,0.01758437585334189,-0.2518315670976788
75.25,0.08315149724871818,0.0025044425621527956,-0.2513235491518727
75.5,0.08300622596908477,-0.008347953732344829,-0.2515395798966336
75.75,0.09097181602704821,-0.01874894257689294,-0.2523922015352476
76.0,0.10313837708956919,-0.03278117132221399,-0.252401923259141
76.25,0.11664257328855415,-0.05691152329707572,-0.2538378946617713
76.5,0.12412310897794918,-0.08051546400442627,-0.2558424537348892
76.75,0.13126835002031323,-0.10038156211593616,-0.2574521980133752
77.0,0.14603047752753606,-0.10878423589626063,-0.2584235927596093
77.25,0.16530476912637,-0.11052901819539165,-0.2597153647814997
77.5,0.18496526219057458,-0.10984182423870067,-0.2601590594795664
77.75,0.20519927094161933,-0.10584994376779587,-0.2601441053558409
78.0,0.22426564964158752,-0.09831343520276513,-0.2595624684990469
78.25,0.242043386223537,-0.08675027662058528,-0.2587860417155247
78.5,0.25595965478212407,-0.07266255700270817,-0.257198639388432
78.75,0.26710704309142025,-0.05527189680970153,-0.2571385354159924
79.0,0.2715521241902176,-0.03570064043675235,-0.256487952933855
79.25,0.2717164952344279,-0.019839228530143884,-0.2535232451891304
79.5,0.26175922054785894,-0.017520542167189256,-0.2527598936230107
79.75,0.24771263870930565,-0.017870004201422235,-0.2549865675391379
80.0,0.2424010738046955,-0.018230732957293275,-0.2599248919655896
80.25,0.24780909306387672,-0.018232587186599713,-0.2570535255272767
80.5,0.25348523679560836,-0.01852064992922483,-0.2515126566119942
80.75,0.24510971239150514,-0.018704047065071786,-0.2470730317480993
81.0,0.22548486408425794,-0.018962986713230746,-0.2458478092082853
81.25,0.2069388634158143,-0.018395762826710273,-0.2488263951090301
81.5,0.19357181223052328,-0.01449584501033813,-0.254619618487596
81.75,0.1915230670436789,-0.0024048517585645614,-0.263104208251722
82.0,0.19817071333257014,0.010726255658660137,-0.2700114695182443
82.25,0.2094453216564891,0.027666516645098487,-0.2657446675342884
82.5,0.22059940823630572,0.046671565231573425,-0.2563095209512429
82.75,0.22188931463189887,0.06423938208132147,-0.2539376523014864
83.0,0.2071273492271118,0.07488832312518083,-0.2521322419014113
83.25,0.18957191661087638,0.08123136616625755,-0.2504702314126036
83.5,0.17112784336657683,0.08411953150118011,-0.2495023459717165
83.75,0.15305821316119161,0.0825746775996121,-0.2484700429334915
84.0,0.13589803812969073,0.07665526444307914,-0.2488672351641339
84.25,0.1226593316606731,0.06540869861394978,-0.2508063873861055
84.5,0.11138054369077802,0.05134594695339288,-0.2524939922384779
84.75,0.10127841123207362,0.03430779265527591,-0.2525973144222919
85.0,0.09125825161185477,0.01680136119538388,-0.2517670691806095
85.25,0.0823725660102215,0.0018588018059345832,-0.2512481107416151
85.5,0.08204576630147371,-0.008476021223868655,-0.2515594543686882
85.75,0.09074133597611272,-0.017824385484204203,-0.2524437542746399
86.0,0.10396167280259608,-0.033665032975133055,-0.2525150002430314
86.25,0.11698389203887112,-0.057489829683707375,-0.2538378946617713
86.5,0.12402022607801898,-0.0802370571845899,-0.2558846767517599
86.75,0.13142323722402158,-0.10094838161013767,-0.2570087973261916
87.0,0.14527053624898378,-0.11003410224770462,-0.2583384522230574
87.25,0.16486529060573651,-0.1112328654951931,-0.259502819541941
87.5,0.18517329155639697,-0.11001913881714015,-0.2597750244909281
87.75,0.2056483830710664,-0.1060773237547288,-0.2598548461826556
88.0,0.22628175647911328,-0.09736208953613584,-0.2586473137348748
88.25,0.24463875033721674,-0.08570263017944903,-0.2578631773240183
88.5,0.2578991443684029,-0.07153186588309964,-0.2570046804776538
88.75,0.26702845792873964,-0.05508821048937608,-0.2571385354159924
89.0,0.2711294594485601,-0.03658661764189759,-0.256188737052443
89.25,0.2712834530196975,-0.019608111657047813,-0.2531904752176993
89.5,0.260335808670129,-0.017662084491466796,-0.2529834243419642
89.75,0.24583126577623782,-0.018011291052822394,-0.2562082168338982
90.0,0.2413268268989552,-0.018045118832051676,-0.261016158186243
90.25,0.24694673699568642,-0.018710832384240934,-0.2572273732153906
90.5,0.25288107739983257,-0.019008685017817585,-0.2510479434866867
90.75,0.24336891595077087,-0.018847322393850684,-0.2465041599345198
91.0,0.22363939879457922,-0.018804593158811056,-0.2461105021156658
91.25,0.20467818672617388,-0.018543461579537394,-0.2491795945167187
91.5,0.19173325081251197,-0.01492550475627487,-0.2562586270170338
91.75,0.18958975512897341,-0.0029461069481411754,-0.2656741110803768
92.0,0.19666884640893817,0.011459909276982372,-0.2716312636348296
92.25,0.20821624184098422,0.027906233803785742,-0.2672232561142482
92.5,0.21950158283048515,0.04662769089025981,-0.2571409248916608
92.75,0.22099355677413884,0.06424381711653837,-0.2543010206481667
93.0,0.2064730320674578,0.07461978295273854,-0.2524739958873784
93.25,0.18908552285191935,0.08069676132196181,-0.2505922006330308
93.5,0.17016116097193432,0.08357871793645176,-0.2495023459717165
93.75,0.15283544979388844,0.08225255514934582,-0.2485418386393232
94.0,0.1351875900986015,0.07653849647932268,-0.2489939550414086
94.25,0.12255220689958837,0.0652552106278657,-0.2508063873861055
94.5,0.11100581681020688,0.05122215393776644,-0.2525251478319988
94.75,0.10045433278988514,0.03366919917791297,-0.2525645940191017
95.0,0.09028212727682602,0.016043467182146116,-0.251701041232733
95.25,0.08160282587722507,0.0011537137131149323,-0.2511970167438103
95.5,0.08147000491930773,-0.00936645867829543,-0.2516180365907113
95.75,0.09110260011958551,-0.019734436381667973,-0.2524880631611254
96.0,0.10454171470181531,-0.035945670922710095,-0.2523723726756161
96.25,0.11615690409149748,-0.05836185747813882,-0.253864473427051
96.5,0.12282321515650214,-0.08123877395455323,-0.2559756947079912
96.75,0.13041864687012159,-0.10107795738138375,-0.2572498854929987
97.0,0.14656678070693277,-0.10976870744638079,-0.2580453959293275
97.25,0.16651472059776398,-0.11182949011228323,-0.2588377852337969
97.5,0.1872085106794651,-0.11091964938027145,-0.2589527169832094
97.75,0.20718784410345892,-0.10682470879911626,-0.2591765691448557
98.0,0.22652939907900826,-0.0980912592401696,-0.2580517835426096
98.25,0.24339315818763751,-0.08771015290132195,-0.2580588261425094
98.5,0.25613487875376384,-0.07316097278618303,-0.2570938057496005
98.75,0.26580598650738174,-0.05694235510551842,-0.2571385354159924
99.0,0.27064956391748857,-0.037826927412367074,-0.2563354300175952
99.25,0.2705136391287679,-0.019730101646561585,-0.2526840901295519
99.5,0.258332649463278,-0.017787577343533,-0.2536514973959431
99.75,0.24381334552652784,-0.017806165515158824,-0.257726332413548
100.0,0.24035907220162303,-0.018497358635362615,-0.2595181298820845
100.25,0.2501918332413345,-0.018494355823925605,-0.2547039751842607
100.5,0.2549217859504577,-0.01878386993479773,-0.2484056802600514
100.75,0.24458841250216984,-0.01897030731457962,-0.244822728748643
101.0,0.2249010942376112,-0.01892643180841577,-0.2451495603170254
101.25,0.20562914238768576,-0.018662706477089487,-0.2489967239656774
101.5,0.1918572287314294,-0.014531038891990406,-0.2558844109803739
101.75,0.18980865564904173,-0.003255914648547919,-0.2652485611161587
102.0,0.19613645738263985,0.010257335732281804,-0.2717755434102132
102.25,0.20690397410582573,0.026680689959143872,-0.267055322892735
102.5,0.2189580206494359,0.04580705028335094,-0.2575965061120165
102.75,0.22016989607893406,0.06324763967630408,-0.2543628561586764
103.0,0.20568275647410822,0.07430257621190878,-0.2524233744161663
103.25,0.18766556181888558,0.0809888910531375,-0.2506031280444438
103.5,0.16923317069280366,0.08342461612736166,-0.2494513229595823
103.75,0.15090138957352614,0.08187416697725935,-0.2488959831042721
104.0,0.1338664036147758,0.07562106890580793,-0.2491486963337417
104.25,0.12148246617997754,0.06482080732349915,-0.2509598023471539
104.5,0.10994056681892149,0.05010243738281475,-0.252544732258068
104.75,0.09960993919596135,0.033408535530026075,-0.2525470291669517
105.0,0.08951910901769757,0.01571688309972937,-0.2516561785379281
105.25,0.08087300729840623,0.0007998823874313284,-0.2511191820503494
105.5,0.08056339985000571,-0.009869302380717196,-0.2515791556053026
105.75,0.09026930644741168,-0.019386597932443985,-0.2523922015352476
106.0,0.10201629691513303,-0.033158703433782674,-0.2524922173205775
106.25,0.1141343743409271,-0.054059965748093804,-0.2542309204328786
106.5,0.12125608779269281,-0.07655620025734561,-0.2559970336788733
106.75,0.12848548326364306,-0.0968254061870314,-0.2582535688762422
107.0,0.14134674989683718,-0.10726247429078231,-0.2594536265873946
107.25,0.1618524781410978,-0.10964382521068554,-0.2603441956574948
