timestamp,x,y,z,j.0,j.1,j.2,j.3,j.4,j.5,d_j.0,d_j.1,d_j.2,d_j.3,d_j.4,d_j.5
0.01,0.25,0.0,-0.25,0.0,-1.0786662699069645,3.1384371933020887,-3.141592653589793,-0.5737269192067783,-1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.24999678859343266,0.0008014181183027707,-0.25,0.0032057026401162148,-1.0602497110963665,3.140157339900714,-3.141592653589793,-0.5818561421711195,-1.5740020294350128,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.24998715457999315,0.0016027847630173744,-0.25,0.006411380600184202,-1.0602495524497613,3.1401572523897414,-3.141592653589793,-0.5818561250873053,-1.5772077073950808,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.24997109857845623,0.0024040484638616975,-0.25,0.00961701013147831,-1.0602489585323571,3.140157084533378,-3.141592653589793,-0.5818561973183862,-1.5804133369263749,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.2499486216200688,0.0032051577571655175,-0.25,0.012822563759982586,-1.0602481274177258,3.1401568497090597,-3.141592653589793,-0.5818562984568089,-1.5836188905548791,0.0,0.0,0.0,0.0,0.0,0.0
0.060000000000000005,0.24991972514848398,0.00400606118917592,-0.25,0.016028018668293953,-1.0602470592831388,3.140156547937133,-3.141592653589793,-0.5818564284557707,-1.5868243454631905,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.24988441101966813,0.004806707319362079,-0.25,0.019233349710702896,-1.0602457533014693,3.1401561789075654,-3.141592653589793,-0.5818565873510075,-1.5900296765055995,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.24984268150178168,0.0056070447237191795,-0.25,0.02243853360414505,-1.060244209938455,3.1401557428693057,-3.141592653589793,-0.5818567751860821,-1.5932348603990416,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.24979453927503364,0.006407021998071291,-0.25,0.025643544271588326,-1.0602424293814554,3.140155239822233,-3.141592653589793,-0.5818569918931905,-1.5964398710664849,0.0,0.0,0.0,0.0,0.0,0.0
0.09999999999999999,0.24973998743150932,0.007206587761372965,-0.25,0.028848357498645782,-1.0602404112076105,3.140154669710025,-3.141592653589793,-0.5818572375778889,-1.5996446842935423,0.0,0.0,0.0,0.0,0.0,0.0
0.10999999999999999,0.24967902947497161,0.008005690659009334,-0.25,0.03205294907093048,-1.0602381558399347,3.140154032473612,-3.141592653589793,-0.5818575120367544,-1.602849275865827,0.0,0.0,0.0,0.0,0.0,0.0
0.11999999999999998,0.24961166932063616,0.00880427936609453,-0.25,0.035257287323474884,-1.0602356636719037,3.140153328382091,-3.141592653589793,-0.5818578153568613,-1.6060536141183714,0.0,0.0,0.0,0.0,0.0,0.0
0.12999999999999998,0.24953791129491987,0.009602302590768176,-0.25,0.038461361080408096,-1.0602329338363852,3.1401525570736695,-3.141592653589793,-0.5818581475445371,-1.6092576878753047,0.0,0.0,0.0,0.0,0.0,0.0
0.13999999999999999,0.2494577601351628,0.010399709077489784,-0.25,0.04166513308882713,-1.0602299660241687,3.140151718562864,-3.141592653589793,-0.5818585087246646,-1.6124614598837237,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.2493712209893243,0.011196447610330786,-0.25,0.044868580996990204,-1.0602265649089961,3.1401508004272305,-3.141592653589793,-0.5818589591241309,-1.6156649077918868,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.24927829941565188,0.011992467016264045,-0.25,0.048071686178445816,-1.0602233201451376,3.140149840924746,-3.141592653589793,-0.581859317575988,-1.6188680129733424,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.24917900138232463,0.0127877161684506,-0.25,0.051274415105581284,-1.0602196425414352,3.1401488019753554,-3.141592653589793,-0.5818597652319291,-1.6220707419004778,0.0,0.0,0.0,0.0,0.0,0.0
0.18000000000000002,0.2490733332670697,0.013582143989523452,-0.25,0.054476749151945114,-1.0602157276156507,3.140147695778472,-3.141592653589793,-0.5818602416064853,-1.6252730759468417,0.0,0.0,0.0,0.0,0.0,0.0
0.19000000000000003,0.24896130185675264,0.014375699454868163,-0.25,0.05767866224050522,-1.0602115762558064,3.1401465228267416,-3.141592653589793,-0.5818607467982415,-1.6284749890354018,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000000000004,0.24884291434694156,0.015168331595900076,-0.25,0.06088012456893921,-1.0602071869716667,3.1401452828360643,-3.141592653589793,-0.5818612811059133,-1.6316764513638358,0.0,0.0,0.0,0.0,0.0,0.0
0.21000000000000005,0.24871817834144505,0.015959989503337917,-0.25,0.064081110060215,-1.0602025615154975,3.140143975923806,-3.141592653589793,-0.5818618439949013,-1.6348774368551116,0.0,0.0,0.0,0.0,0.0,0.0
0.22000000000000006,0.24858710185182362,0.01675062233047364,-0.25,0.06728160381317139,-1.0601976996833358,3.1401426022845893,-3.141592653589793,-0.5818624357057393,-1.638077930608068,0.0,0.0,0.0,0.0,0.0,0.0
0.23000000000000007,0.24844969329687527,0.017540179296438165,-0.25,0.0704815685749054,-1.0601927981661916,3.1401411747342536,-3.141592653589793,-0.5818629958521578,-1.641277895369802,0.0,0.0,0.0,0.0,0.0,0.0
0.24000000000000007,0.24830596150209472,0.018328609689462972,-0.25,0.07368098944425583,-1.0601872664583851,3.140139654523656,-3.141592653589793,-0.5818637054955874,-1.6444773162391524,0.0,0.0,0.0,0.0,0.0,0.0
0.25000000000000006,0.24815591569910656,0.01911586287013723,-0.25,0.0768798366189003,-1.060181696173899,3.1401380807400994,-3.141592653589793,-0.5818643834625674,-1.6476761634137969,0.0,0.0,0.0,0.0,0.0,0.0
0.26000000000000006,0.24799956552507235,0.01990188827466024,-0.25,0.08007808774709702,-1.0601758874256682,3.140136439603296,-3.141592653589793,-0.5818650904775026,-1.6508744145419936,0.0,0.0,0.0,0.0,0.0,0.0
0.2700000000000001,0.24783692102207155,0.02068663541808908,-0.25,0.083275705575943,-1.0601698442383096,3.1401347320340793,-3.141592653589793,-0.5818658258670505,-1.6540720323708396,0.0,0.0,0.0,0.0,0.0,0.0
0.2800000000000001,0.24766799263645672,0.021470053897581148,-0.25,0.08647266775369644,-1.0601635653617159,3.1401329580021127,-3.141592653589793,-0.5818665900594727,-1.657268994548593,0.0,0.0,0.0,0.0,0.0,0.0
0.2900000000000001,0.2474927912181824,0.02225209339563144,-0.25,0.08966896682977676,-1.0601570497611519,3.140131117096143,-3.141592653589793,-0.5818673830802662,-1.6604652936246735,0.0,0.0,0.0,0.0,0.0,0.0
0.3000000000000001,0.24731132802010825,0.02303270368330436,-0.25,0.09286455810070038,-1.0601502982278443,3.14012920943569,-3.141592653589793,-0.5818682047454011,-1.663660884895597,0.0,0.0,0.0,0.0,0.0,0.0
0.3100000000000001,0.2471236146972764,0.023811834623459815,-0.25,0.0960594117641449,-1.0601433115720411,3.1401272354999072,-3.141592653589793,-0.5818690551705542,-1.6668557385590415,0.0,0.0,0.0,0.0,0.0,0.0
0.3200000000000001,0.24692966330616284,0.02458943617397345,-0.25,0.09925352036952972,-1.060136089308065,3.140125194794269,-3.141592653589793,-0.5818699341112704,-1.6700498471644265,0.0,0.0,0.0,0.0,0.0,0.0
0.3300000000000001,0.24672948630390296,0.025365458390950738,-0.25,0.10244683921337128,-1.060128631185222,3.1401230875840103,-3.141592653589793,-0.5818708418856007,-1.6732431660082678,0.0,0.0,0.0,0.0,0.0,0.0
0.34000000000000014,0.2465230965474916,0.026139851431934803,-0.25,0.10563936084508896,-1.0601209382456709,3.140120913910776,-3.141592653589793,-0.5818717781522792,-1.6764356876399855,0.0,0.0,0.0,0.0,0.0,0.0
0.35000000000000014,0.24631050729295706,0.026912565559107683,-0.25,0.10883104801177979,-1.0601130094916655,3.140118673646146,-3.141592653589793,-0.5818727431647068,-1.6796273748066763,0.0,0.0,0.0,0.0,0.0,0.0
0.36000000000000015,0.24609173219450997,0.027683551142484938,-0.25,0.11202185600996017,-1.060104847645647,3.140116367500548,-3.141592653589793,-0.5818737365425651,-1.6828181828048567,0.0,0.0,0.0,0.0,0.0,0.0
0.37000000000000016,0.24586678530366607,0.02845275866310324,-0.25,0.11521179974079132,-1.0600962521880337,3.140113981592286,-3.141592653589793,-0.5818748191566708,-1.6860081265356879,0.0,0.0,0.0,0.0,0.0,0.0
0.38000000000000017,0.24563568106834383,0.029220138716200935,-0.25,0.11840082705020905,-1.0600878170751233,3.1401115555665786,-3.141592653589793,-0.5818758094509948,-1.6891971538451056,0.0,0.0,0.0,0.0,0.0,0.0
0.3900000000000002,0.24539843433193642,0.02998564201439116,-0.25,0.12158891558647156,-1.0600789488258187,3.140109049751084,-3.141592653589793,-0.581876888788636,-1.6923852423813683,0.0,0.0,0.0,0.0,0.0,0.0
0.4000000000000002,0.24515506033235834,0.03074921939082755,-0.25,0.12477602064609528,-1.0600698477064139,3.140106478221817,-3.141592653589793,-0.5818779965587164,-1.6955723474409918,0.0,0.0,0.0,0.0,0.0,0.0
0.4100000000000002,0.24490557470106689,0.03151082180236207,-0.25,0.1279621571302414,-1.0600605118044122,3.1401038402622348,-3.141592653589793,-0.5818791328451693,-1.698758483925138,0.0,0.0,0.0,0.0,0.0,0.0
0.4200000000000002,0.2446499934620579,0.03227040033269499,-0.25,0.13114726543426514,-1.0600509421495445,3.1401011362832207,-3.141592653589793,-0.5818802976262464,-1.7019435922291617,0.0,0.0,0.0,0.0,0.0,0.0
0.4300000000000002,0.2443883330308368,0.03302790619551671,-0.25,0.13433131575584412,-1.0600411383802335,3.1400983661130706,-3.141592653589793,-0.5818814908880685,-1.7051276425507407,0.0,0.0,0.0,0.0,0.0,0.0
0.4400000000000002,0.24412061021336406,0.03378329073764116,-0.25,0.13751429319381714,-1.0600311015163655,3.1400955301451248,-3.141592653589793,-0.5818827125975616,-1.7083106199887137,0.0,0.0,0.0,0.0,0.0,0.0
0.45000000000000023,0.24384684220497607,0.034536505442130765,-0.25,0.14069616794586182,-1.0600208312089627,3.1400926280953527,-3.141592653589793,-0.5818839626405926,-1.7114924947407584,0.0,0.0,0.0,0.0,0.0,0.0
0.46000000000000024,0.24356704658928036,0.035287501931412536,-0.25,0.14387691020965576,-1.0600103277434378,3.1400896601709345,-3.141592653589793,-0.5818852410917672,-1.7146732370045523,0.0,0.0,0.0,0.0,0.0,0.0
0.47000000000000025,0.2432812413370265,0.036036231970385336,-0.25,0.1470564901828766,-1.059999590152227,3.140086626129781,-3.141592653589793,-0.5818865480970681,-1.7178528169777731,0.0,0.0,0.0,0.0,0.0,0.0
0.48000000000000026,0.2429894448049518,0.036782647469517864,-0.25,0.1502349078655243,-1.0599886201453135,3.1400835263483255,-3.141592653589793,-0.5818878833589113,-1.7210312346604208,0.0,0.0,0.0,0.0,0.0,0.0
0.49000000000000027,0.2426916757346022,0.03752670048793741,-0.25,0.1534120887517929,-1.059977417752087,3.140080360876391,-3.141592653589793,-0.5818892469106931,-1.7242084155466895,0.0,0.0,0.0,0.0,0.0,0.0
0.5000000000000002,0.24238795325112872,0.03826834323650898,-0.25,0.15658803284168243,-1.0599659820843694,3.14007712954934,-3.141592653589793,-0.5818906389357333,-1.7273843596365792,0.0,0.0,0.0,0.0,0.0,0.0
0.5100000000000002,0.24207829686205884,0.039007528080904685,-0.25,0.15976271033287048,-1.059954315825271,3.140073832899372,-3.141592653589793,-0.5818920589164605,-1.730559037127767,0.0,0.0,0.0,0.0,0.0,0.0
0.5200000000000002,0.24176272645604388,0.03974420754466328,-0.25,0.16293607652187347,-1.0599424156108697,3.1400704703265756,-3.141592653589793,-0.5818935075629167,-1.7337324033167703,0.0,0.0,0.0,0.0,0.0,0.0
0.5300000000000002,0.24144126230158128,0.04047833431223938,-0.25,0.1661081314086914,-1.0599302845241159,3.1400670422708234,-3.141592653589793,-0.5818949841339065,-1.736904458203588,0.0,0.0,0.0,0.0,0.0,0.0
0.5400000000000003,0.241113925045713,0.041209861232042545,-0.25,0.1692788153886795,-1.0599179218139465,3.140063548946417,-3.141592653589793,-0.5818964890861783,-1.740075142183576,0.0,0.0,0.0,0.0,0.0,0.0
0.5500000000000003,0.24078073571269926,0.04193874131946568,-0.25,0.17244811356067657,-1.0599053276128263,3.1400599900092345,-3.141592653589793,-0.5818980220801412,-1.7432444403555731,0.0,0.0,0.0,0.0,0.0,0.0
0.5600000000000003,0.2404417157026683,0.0426649277599028,-0.25,0.17561601102352142,-1.059892501450566,3.1400563655849822,-3.141592653589793,-0.5818995833952489,-1.746412337818418,0.0,0.0,0.0,0.0,0.0,0.0
0.5700000000000003,0.24009688679024194,0.04338837391175582,-0.25,0.17878244817256927,-1.0598794449152837,3.1400526760075795,-3.141592653589793,-0.5819011727421205,-1.7495787749674658,0.0,0.0,0.0,0.0,0.0,0.0
0.5800000000000003,0.2397462711231368,0.044109033309430265,-0.25,0.18194741010665894,-1.0598661577871642,3.1400489212694467,-3.141592653589793,-0.5819027901958674,-1.7527437369015555,0.0,0.0,0.0,0.0,0.0,0.0
0.5900000000000003,0.239389891220742,0.044826859666319704,-0.25,0.1851108819246292,-1.0598524446591906,3.140045088775537,-3.141592653589793,-0.5819044958789559,-1.7559072087195258,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000003,0.23902776997267272,0.04554180687777859,-0.25,0.18827281892299652,-1.0598388928659315,3.140041216523649,-3.141592653589793,-0.5819061092091152,-1.759069145717893,0.0,0.0,0.0,0.0,0.0,0.0
